White Player,Black Player,White Depth,Black Depth,White Turn Time,Black Turn Time,Number of Moves,Winning Player
Random AI,Stockfish AI,,8.0,0.0020034313201904,2.6555867195129395,38,black
Random AI,Stockfish AI,,8.0,0.0,2.0973093509674072,30,black
Random AI,Stockfish AI,,8.0,0.0,4.159669399261475,60,black
Random AI,Stockfish AI,,8.0,0.0019998550415039,2.9008171558380127,42,black
Random AI,Stockfish AI,,8.0,0.0019412040710449,2.633080244064331,38,black
Random AI,Stockfish AI,,8.0,0.0009903907775878,4.00862717628479,58,black
Random AI,Stockfish AI,,8.0,0.0,4.537162065505981,66,black
Random AI,Stockfish AI,,8.0,0.0,1.5235121250152588,22,black
Random AI,Stockfish AI,,8.0,0.0,2.9279136657714844,42,black
Random AI,Stockfish AI,,8.0,0.0,1.934154272079468,28,black
Random AI,Stockfish AI,,8.0,0.0,1.5281531810760498,22,black
Random AI,Stockfish AI,,8.0,0.0020143985748291,3.16870665550232,46,black
Random AI,Stockfish AI,,8.0,0.0001471042633056,3.72019362449646,54,black
Random AI,Stockfish AI,,8.0,0.0015153884887695,3.180572509765625,46,black
Random AI,Stockfish AI,,8.0,0.0021190643310546,4.68505072593689,68,black
Random AI,Stockfish AI,,8.0,0.0020105838775634,4.705944776535034,68,black
Random AI,Stockfish AI,,8.0,0.0009715557098388,3.744743585586548,54,black
Random AI,Stockfish AI,,8.0,0.0010051727294921,2.504249334335327,36,black
Random AI,Stockfish AI,,8.0,0.0,1.126643419265747,16,black
Random AI,Stockfish AI,,8.0,0.0020005702972412,4.311440706253052,62,black
Random AI,Stockfish AI,,8.0,0.0010788440704345,1.5351848602294922,22,black
Random AI,Stockfish AI,,8.0,0.0020020008087158,3.471875190734864,50,black
Random AI,Stockfish AI,,8.0,0.0005192756652832,4.848381757736206,70,black
Random AI,Stockfish AI,,8.0,0.0,2.374203681945801,34,black
Random AI,Stockfish AI,,8.0,0.0,4.43174409866333,64,black
Random AI,Stockfish AI,,8.0,0.0009703636169433,0.6893360614776611,10,black
Random AI,Stockfish AI,,8.0,9.012222290039062e-05,1.8032023906707764,26,black
Random AI,Stockfish AI,,8.0,0.0,1.119335412979126,16,black
Random AI,Stockfish AI,,8.0,0.0,2.500429391860962,36,black
Random AI,Stockfish AI,,8.0,0.0,1.2565357685089111,18,black
Random AI,Stockfish AI,,8.0,0.001528263092041,2.753256797790528,38,black
Random AI,Stockfish AI,,8.0,0.0,2.189881086349488,30,black
Random AI,Stockfish AI,,8.0,0.0009999275207519,3.7164909839630127,52,black
Random AI,Stockfish AI,,8.0,0.0010018348693847,0.8578345775604248,12,black
Random AI,Stockfish AI,,8.0,0.0025994777679443,4.341108083724976,48,black
Random AI,Stockfish AI,,8.0,0.0005218982696533,2.014272928237915,28,black
Random AI,Stockfish AI,,8.0,0.0,7.178173542022705,100,black
Random AI,Stockfish AI,,8.0,0.0009965896606445,2.3182618618011475,32,black
Random AI,Stockfish AI,,8.0,0.002007246017456,3.861976146697998,54,black
Random AI,Stockfish AI,,8.0,0.0009996891021728,2.174679040908813,30,black
Random AI,Stockfish AI,,8.0,0.0010004043579101,3.0664279460906982,42,black
Random AI,Stockfish AI,,8.0,0.0,0.7266607284545898,10,black
Random AI,Stockfish AI,,8.0,0.0,2.6139912605285645,36,black
Random AI,Stockfish AI,,8.0,0.0,2.4497649669647217,34,black
Random AI,Stockfish AI,,8.0,0.0020036697387695,4.777563810348511,66,black
Random AI,Stockfish AI,,8.0,0.0,2.319000005722046,32,black
Random AI,Stockfish AI,,8.0,0.0,1.1539692878723145,16,black
Random AI,Stockfish AI,,8.0,0.0010790824890136,4.1807944774627686,58,black
Random AI,Stockfish AI,,8.0,0.0,1.160576105117798,16,black
Random AI,Stockfish AI,,8.0,0.0003609657287597,3.3087193965911865,46,black
Random AI,Stockfish AI,,9.0,0.0020215511322021,2.60798978805542,36,black
Random AI,Stockfish AI,,9.0,0.0,1.1860895156860352,16,black
Random AI,Stockfish AI,,9.0,0.0,1.89544677734375,26,black
Random AI,Stockfish AI,,9.0,0.001997947692871,3.463961839675904,48,black
Random AI,Stockfish AI,,9.0,0.0010032653808593,3.172429084777832,44,black
Random AI,Stockfish AI,,9.0,0.0001001358032226,4.511436700820923,62,black
Random AI,Stockfish AI,,9.0,0.0020463466644287,4.95420503616333,68,black
Random AI,Stockfish AI,,9.0,0.0,2.612776279449463,36,black
Random AI,Stockfish AI,,9.0,0.0035843849182128,3.042500257492065,42,black
Random AI,Stockfish AI,,9.0,0.0019991397857666,4.650088310241699,64,black
Random AI,Stockfish AI,,9.0,0.0010008811950683,4.348668813705444,60,black
Random AI,Stockfish AI,,9.0,0.0030221939086914,3.994931936264038,54,black
Random AI,Stockfish AI,,9.0,0.002000093460083,2.4638819694519043,34,black
Random AI,Stockfish AI,,9.0,0.000972032546997,5.066173315048218,70,black
Random AI,Stockfish AI,,9.0,0.0002002716064453,2.763129234313965,38,black
Random AI,Stockfish AI,,9.0,0.0012075901031494,3.121277093887329,40,black
Random AI,Stockfish AI,,9.0,0.0020606517791748,1.8866620063781736,26,black
Random AI,Stockfish AI,,9.0,0.0,2.8879873752593994,40,black
Random AI,Stockfish AI,,9.0,0.0010051727294921,1.1786015033721924,16,black
Random AI,Stockfish AI,,9.0,0.0009970664978027,5.026215314865112,56,black
Random AI,Stockfish AI,,9.0,0.0040094852447509,2.7981746196746826,38,black
Random AI,Stockfish AI,,9.0,0.0,1.4996261596679688,20,black
Random AI,Stockfish AI,,9.0,0.0010051727294921,3.2057063579559326,44,black
Random AI,Stockfish AI,,9.0,0.0012803077697753,2.494779109954834,34,black
Random AI,Stockfish AI,,9.0,0.0,1.1703407764434814,16,black
Random AI,Stockfish AI,,9.0,0.0009994506835937,3.708688974380493,46,black
Random AI,Stockfish AI,,9.0,0.0,1.4374058246612549,20,black
Random AI,Stockfish AI,,9.0,0.0010120868682861,1.759557008743286,24,black
Random AI,Stockfish AI,,9.0,0.0,1.0157241821289062,14,black
Random AI,Stockfish AI,,9.0,0.0,2.021254539489746,28,black
Random AI,Stockfish AI,,9.0,0.0,1.303370714187622,18,black
Random AI,Stockfish AI,,9.0,0.0,1.6010472774505615,22,black
Random AI,Stockfish AI,,9.0,0.0,1.4345941543579102,20,black
Random AI,Stockfish AI,,9.0,7.367134094238281e-05,3.453186750411988,48,black
Random AI,Stockfish AI,,9.0,0.0010015964508056,3.169921875,44,black
Random AI,Stockfish AI,,9.0,0.0010004043579101,1.5886955261230469,22,black
Random AI,Stockfish AI,,9.0,0.0,1.170299768447876,16,black
Random AI,Stockfish AI,,9.0,0.0,0.7357161045074463,10,black
Random AI,Stockfish AI,,9.0,0.0010063648223876,3.8905184268951416,54,black
Random AI,Stockfish AI,,9.0,0.0015068054199218,4.073530435562134,52,black
Random AI,Stockfish AI,,9.0,0.0010006427764892,1.882909059524536,26,black
Random AI,Stockfish AI,,9.0,0.001004934310913,3.0536768436431885,42,black
Random AI,Stockfish AI,,9.0,0.0002839565277099,2.737851619720459,38,black
Random AI,Stockfish AI,,9.0,0.0015408992767333,3.1831307411193848,44,black
Random AI,Stockfish AI,,9.0,0.0010030269622802,2.462137460708618,34,black
Random AI,Stockfish AI,,9.0,0.0,1.607193946838379,22,black
Random AI,Stockfish AI,,9.0,0.0020027160644531,3.868922710418701,54,black
Random AI,Stockfish AI,,9.0,0.0,1.601360559463501,22,black
Random AI,Stockfish AI,,9.0,0.0,1.0219948291778564,14,black
Random AI,Stockfish AI,,9.0,0.0010023117065429,1.4695045948028564,20,black
Random AI,Stockfish AI,,10.0,0.0025949478149414,3.9118597507476807,54,black
Random AI,Stockfish AI,,10.0,0.000507116317749,6.482899188995361,90,black
Random AI,Stockfish AI,,10.0,0.0010030269622802,3.2139194011688232,44,black
Random AI,Stockfish AI,,10.0,0.0,2.0538787841796875,28,black
Random AI,Stockfish AI,,10.0,0.0,2.879904270172119,40,black
Random AI,Stockfish AI,,10.0,0.0031380653381347,5.489447116851807,76,black
Random AI,Stockfish AI,,10.0,0.0015075206756591,3.9728927612304688,54,black
Random AI,Stockfish AI,,10.0,0.0030024051666259,4.344008445739746,60,black
Random AI,Stockfish AI,,10.0,0.0,1.167811632156372,16,black
Random AI,Stockfish AI,,10.0,0.0010819435119628,3.4518210887908936,48,black
Random AI,Stockfish AI,,10.0,0.0,2.449068307876587,34,black
Random AI,Stockfish AI,,10.0,0.0,0.5787515640258789,8,black
Random AI,Stockfish AI,,10.0,0.0,0.741121768951416,10,black
Random AI,Stockfish AI,,10.0,0.0,2.6113181114196777,36,black
Random AI,Stockfish AI,,10.0,0.0,1.8810393810272217,26,black
Random AI,Stockfish AI,,10.0,0.0005049705505371,1.591808557510376,22,black
Random AI,Stockfish AI,,10.0,7.987022399902344e-05,3.241607189178467,44,black
Random AI,Stockfish AI,,10.0,0.0,2.460835218429565,34,black
Random AI,Stockfish AI,,10.0,0.0010838508605957,2.1966209411621094,30,black
Random AI,Stockfish AI,,10.0,0.0010037422180175,4.039804935455322,56,black
Random AI,Stockfish AI,,10.0,0.0,3.619091510772705,50,black
Random AI,Stockfish AI,,10.0,0.0009973049163818,2.284851312637329,32,black
Random AI,Stockfish AI,,10.0,0.0,2.6095008850097656,36,black
Random AI,Stockfish AI,,10.0,0.0009956359863281,4.056051254272461,56,black
Random AI,Stockfish AI,,10.0,0.0,1.9111151695251465,26,black
Random AI,Stockfish AI,,10.0,0.0,2.7786641120910645,38,black
Random AI,Stockfish AI,,10.0,0.0009992122650146,3.6336781978607178,50,black
Random AI,Stockfish AI,,10.0,0.0,3.3862438201904297,42,black
Random AI,Stockfish AI,,10.0,0.0010013580322265,1.1512458324432373,16,black
Random AI,Stockfish AI,,10.0,0.0005204677581787,3.327518939971924,46,black
Random AI,Stockfish AI,,10.0,0.0009994506835937,3.082653760910034,42,black
Random AI,Stockfish AI,,10.0,0.0,1.3292112350463867,18,black
Random AI,Stockfish AI,,10.0,0.0,1.171433925628662,16,black
Random AI,Stockfish AI,,10.0,0.0010006427764892,1.6028664112091064,22,black
Random AI,Stockfish AI,,10.0,0.0,0.8727691173553467,12,black
Random AI,Stockfish AI,,10.0,0.001000165939331,1.899165630340576,26,black
Random AI,Stockfish AI,,10.0,0.0,2.643301248550415,36,black
Random AI,Stockfish AI,,10.0,0.0,1.9559247493743896,24,black
Random AI,Stockfish AI,,10.0,0.0,0.8736956119537354,12,black
Random AI,Stockfish AI,,10.0,0.0,0.435443639755249,6,black
Random AI,Stockfish AI,,10.0,0.0,2.315171718597412,32,black
Random AI,Stockfish AI,,10.0,0.0,1.6062071323394775,22,black
Random AI,Stockfish AI,,10.0,0.0,1.3158416748046875,18,black
Random AI,Stockfish AI,,10.0,0.0011110305786132,3.027393102645874,42,black
Random AI,Stockfish AI,,10.0,0.0,0.8913519382476807,12,black
Random AI,Stockfish AI,,10.0,0.0,1.4781014919281006,20,black
Random AI,Stockfish AI,,10.0,0.0010554790496826,2.749092102050781,38,black
Random AI,Stockfish AI,,10.0,0.0009694099426269,2.90677547454834,40,black
Random AI,Stockfish AI,,10.0,0.0,4.490900039672852,62,black
Random AI,Stockfish AI,,10.0,0.0010442733764648,2.912461042404175,40,black
Minimax AI,Stockfish AI,4.0,1.0,178.51414108276367,5.465619087219238,76,black
Minimax AI,Stockfish AI,4.0,1.0,472.0747420787811,10.63527536392212,152,black
Minimax AI,Stockfish AI,4.0,1.0,215.22141432762143,5.616079807281494,81,white
Minimax AI,Stockfish AI,4.0,1.0,204.0088450908661,7.545700788497925,104,black
Minimax AI,Stockfish AI,4.0,1.0,280.4946405887604,8.552459478378296,116,black
Minimax AI,Stockfish AI,4.0,1.0,196.0205798149109,6.472439765930176,86,black
Minimax AI,Stockfish AI,4.0,1.0,98.48572397232056,3.274968147277832,44,black
Minimax AI,Stockfish AI,4.0,1.0,88.81313753128052,4.333061695098877,52,black
Minimax AI,Stockfish AI,4.0,1.0,117.16090822219849,3.650980949401856,50,black
Minimax AI,Stockfish AI,4.0,1.0,275.33386397361755,11.159583568572998,154,black
human,MCTS AI,,500.0,293.6439049243927,278.2116000652313,53,white
Random AI,MCTS AI,,100.0,0.0030009746551513,247.2471220493317,444,draw
Random AI,MCTS AI,,100.0,0.001000165939331,106.3589482307434,94,black
Random AI,MCTS AI,,100.0,0.0,219.0696060657501,305,draw
Random AI,MCTS AI,,100.0,0.0025067329406738,491.02363991737366,687,draw
Random AI,MCTS AI,,100.0,0.0,153.70643544197085,156,black
Random AI,MCTS AI,,1000.0,0.0025093555450439,1451.4218249320984,142,black
Random AI,MCTS AI,,1000.0,0.0047087669372558,1339.7140018939972,136,black
Random AI,MCTS AI,,1000.0,0.0055582523345947,2643.568536758423,382,draw
Random AI,MCTS AI,,1000.0,0.0019998550415039,718.9481508731842,68,black
Random AI,MCTS AI,,1000.0,0.0068984031677246,2175.8490495681763,259,draw
Random AI,MCTS AI,,1000.0,0.0005111694335937,1058.5914375782013,106,black
Random AI,MCTS AI,,1000.0,0.0029988288879394,3454.899757146836,480,draw
Random AI,MCTS AI,,1000.0,0.005521535873413,1923.1398470401764,214,black
Random AI,MCTS AI,,1000.0,0.006955862045288,1515.6557669639587,140,black
Random AI,MCTS AI,,1000.0,0.0,358.69352078437805,32,black
Random AI,MCTS AI,,100.0,0.0030014514923095,72.64202237129211,64,black
Random AI,MCTS AI,,100.0,0.0030062198638916,458.5320138931274,611,draw
Random AI,MCTS AI,,100.0,9.179115295410156e-05,131.53400897979736,138,black
Random AI,MCTS AI,,100.0,0.000180959701538,90.5514838695526,88,black
Random AI,MCTS AI,,100.0,0.0,119.77713584899902,110,black
Random AI,MCTS AI,,100.0,0.0020008087158203,108.07883071899414,102,black
Random AI,MCTS AI,,100.0,0.0009994506835937,387.01888942718506,522,black
Random AI,MCTS AI,,100.0,9.489059448242188e-05,111.98645162582396,108,black
Random AI,MCTS AI,,100.0,0.0010080337524414,258.01065397262573,362,draw
Random AI,MCTS AI,,100.0,0.0051605701446533,355.4015176296234,433,draw
Random AI,MCTS AI,,250.0,0.0030040740966796,637.3093667030334,355,draw
Random AI,MCTS AI,,250.0,0.0,36.51894283294678,14,black
Random AI,MCTS AI,,250.0,0.0095479488372802,543.2730422019958,284,black
Random AI,MCTS AI,,250.0,0.001000165939331,282.3669509887696,106,black
Random AI,MCTS AI,,250.0,0.0048277378082275,727.0515098571777,444,draw
Random AI,MCTS AI,,250.0,0.0035083293914794,428.4522457122803,180,black
Random AI,MCTS AI,,250.0,0.0020163059234619,348.2147994041443,144,black
Random AI,MCTS AI,,250.0,0.002000093460083,527.1110968589783,288,black
Random AI,MCTS AI,,250.0,0.0030055046081542,749.7070739269257,478,draw
Random AI,MCTS AI,,250.0,0.0015103816986083,819.7544777393341,566,draw
Random AI,MCTS AI,,500.0,0.0010015964508056,879.624662399292,176,black
Random AI,MCTS AI,,500.0,0.0,148.7917399406433,24,black
Random AI,MCTS AI,,100.0,0.0001740455627441,198.6721293926239,188,black
Random AI,MCTS AI,,100.0,0.0050079822540283,212.82045936584475,283,draw
Random AI,MCTS AI,,100.0,9.226799011230467e-05,192.27819871902463,196,black
Random AI,MCTS AI,,100.0,0.0,135.94395637512207,138,black
Random AI,MCTS AI,,100.0,0.0,6.943032264709473,6,black
Random AI,MCTS AI,,100.0,0.0020933151245117,371.151522397995,538,draw
Random AI,MCTS AI,,100.0,0.0011682510375976,218.30237531661987,359,draw
Random AI,MCTS AI,,100.0,0.0,234.9892768859864,360,draw
Random AI,MCTS AI,,100.0,0.0,127.16344833374023,120,black
Random AI,MCTS AI,,100.0,0.0009999275207519,133.69898629188538,132,black
Random AI,MCTS AI,,100.0,0.0023732185363769,258.79029297828674,409,draw
Random AI,MCTS AI,,100.0,0.001000165939331,37.70040154457092,32,black
Random AI,MCTS AI,,100.0,0.0,186.58778285980225,175,draw
Random AI,MCTS AI,,100.0,0.0016589164733886,128.83585286140442,141,draw
Random AI,MCTS AI,,100.0,0.0009999275207519,117.28708362579346,108,black
Random AI,MCTS AI,,100.0,0.0010108947753906,275.9600918292999,433,draw
Random AI,MCTS AI,,100.0,0.0006561279296875,263.818870306015,358,draw
Random AI,MCTS AI,,100.0,0.0015757083892822,217.07032132148743,304,draw
Random AI,MCTS AI,,100.0,0.0005152225494384,139.17277550697327,132,black
Random AI,MCTS AI,,100.0,0.0,93.37534761428832,86,black
Random AI,MCTS AI,,100.0,0.0009994506835937,173.11343622207642,182,black
Random AI,MCTS AI,,100.0,0.0,96.60374546051024,90,black
Random AI,MCTS AI,,100.0,0.0009975433349609,125.32634329795836,116,black
Random AI,MCTS AI,,100.0,0.0023391246795654,211.19396686553955,258,draw
Random AI,MCTS AI,,100.0,0.0009996891021728,150.00826048851013,150,black
Random AI,MCTS AI,,100.0,0.0020012855529785,189.8295607566833,192,black
Random AI,MCTS AI,,100.0,0.0015172958374023,306.71368169784546,364,draw
Random AI,MCTS AI,,100.0,0.0005061626434326,116.84045314788818,116,black
Random AI,MCTS AI,,100.0,0.0009987354278564,305.9397292137146,400,draw
Random AI,MCTS AI,,100.0,0.0,83.77581667900085,78,black
Random AI,MCTS AI,,250.0,0.0,313.12193608284,120,black
Random AI,MCTS AI,,250.0,0.005202293395996,346.6995978355408,128,black
Random AI,MCTS AI,,250.0,0.0070185661315917,546.7522854804993,316,draw
Random AI,MCTS AI,,250.0,0.0045058727264404,378.8093631267548,162,black
Random AI,MCTS AI,,250.0,0.0029993057250976,471.8774447441101,260,black
Random AI,MCTS AI,,250.0,0.0040597915649414,555.8231225013733,335,draw
Random AI,MCTS AI,,250.0,0.0020234584808349,297.1591958999634,115,white
Random AI,MCTS AI,,250.0,0.0022361278533935,217.7207429409027,76,black
Random AI,MCTS AI,,250.0,0.0019998550415039,413.8763341903687,162,black
Random AI,MCTS AI,,250.0,0.0,673.9722695350647,318,black
Random AI,MCTS AI,,250.0,0.0080938339233398,717.0345077514648,389,draw
Random AI,MCTS AI,,250.0,0.0,70.42723178863525,24,black
Random AI,MCTS AI,,250.0,0.0010018348693847,176.36104559898376,62,black
Random AI,MCTS AI,,250.0,0.0,248.51121354103088,88,black
Random AI,MCTS AI,,250.0,0.0045063495635986,706.3142108917236,440,draw
Random AI,MCTS AI,,250.0,0.0020005702972412,126.55739617347716,46,black
Random AI,MCTS AI,,250.0,0.0010440349578857,604.8139750957489,384,draw
Random AI,MCTS AI,,250.0,0.0030028820037841,225.9436058998108,78,black
Random AI,MCTS AI,,250.0,0.0001006126403808,242.12387681007385,92,black
Random AI,MCTS AI,,250.0,0.0065143108367919,642.0457966327667,418,draw
Random AI,MCTS AI,,250.0,0.0,96.0802595615387,34,black
Random AI,MCTS AI,,250.0,0.0004897117614746,673.3835732936859,458,draw
Random AI,MCTS AI,,250.0,0.0065028667449951,410.1067571640015,172,black
Random AI,MCTS AI,,250.0,0.0021371841430664,429.5257213115692,322,draw
Random AI,MCTS AI,,250.0,0.0045084953308105,415.82158851623535,176,black
Random AI,MCTS AI,,250.0,0.0010011196136474,116.43301033973694,40,black
Random AI,MCTS AI,,250.0,0.0020034313201904,656.8620464801788,344,draw
Random AI,MCTS AI,,250.0,0.0050194263458251,718.0310368537903,324,black
Random AI,MCTS AI,,250.0,0.0040371417999267,262.0413062572479,98,black
Random AI,MCTS AI,,250.0,0.0045046806335449,752.7471208572388,452,draw
Random AI,MCTS AI,,500.0,0.0017485618591308,1663.1415708065033,628,draw
Random AI,MCTS AI,,500.0,0.0057315826416015,892.8037066459656,184,black
Random AI,MCTS AI,,500.0,0.0020174980163574,976.3929781913756,288,draw
Random AI,MCTS AI,,500.0,0.0010747909545898,289.2373151779175,52,black
Random AI,MCTS AI,,500.0,0.0020792484283447,953.000987291336,206,black
Random AI,MCTS AI,,500.0,0.0005040168762207,199.93332362174988,36,black
Random AI,MCTS AI,,500.0,0.0029911994934082,600.7529458999634,116,black
Random AI,MCTS AI,,500.0,0.0050904750823974,987.4246468544006,248,black
Random AI,MCTS AI,,500.0,0.0050437450408935,1280.7572603225708,371,draw
Random AI,MCTS AI,,500.0,0.0040113925933837,1092.1444272994995,350,draw
Random AI,MCTS AI,,500.0,0.0045006275177001,1311.4694192409515,391,draw
Random AI,MCTS AI,,500.0,0.0069985389709472,930.34299325943,206,black
Random AI,MCTS AI,,500.0,0.0030572414398193,582.152293920517,114,black
Random AI,MCTS AI,,500.0,0.0045115947723388,638.030401468277,126,black
Random AI,MCTS AI,,500.0,0.002000093460083,746.8032641410828,166,black
Random AI,MCTS AI,,500.0,0.0029511451721191,174.17361640930176,30,black
Random AI,MCTS AI,,500.0,0.0,592.8947696685791,110,black
Random AI,MCTS AI,,500.0,0.0010058879852294,634.8574452400208,128,black
Random AI,MCTS AI,,500.0,0.0055103302001953,654.7400960922241,140,black
Random AI,MCTS AI,,500.0,0.0009999275207519,279.1270215511322,48,black
Random AI,MCTS AI,,500.0,0.0085260868072509,898.97398853302,220,black
Random AI,MCTS AI,,500.0,0.000258445739746,1289.897700548172,488,draw
Random AI,MCTS AI,,500.0,0.0059902667999267,964.9880497455596,278,black
Random AI,MCTS AI,,500.0,0.0012452602386474,830.5696136951447,174,black
Random AI,MCTS AI,,500.0,0.0058906078338623,1508.8043293952942,468,draw
Random AI,MCTS AI,,500.0,0.0,43.38238191604614,8,black
Random AI,MCTS AI,,500.0,0.0055055618286132,906.889363527298,277,draw
Random AI,MCTS AI,,500.0,0.0020003318786621,317.69410848617554,58,black
Random AI,MCTS AI,,500.0,0.0068404674530029,1275.9930937290192,354,draw
Random AI,MCTS AI,,500.0,0.0,277.5406138896942,48,black
Minimax AI,MCTS AI,3.0,500.0,21.167298316955566,820.079293012619,153,white
Minimax AI,MCTS AI,3.0,500.0,9.3316068649292,458.6306354999542,86,draw
Minimax AI,MCTS AI,3.0,500.0,20.233208656311035,608.995934009552,107,white
Minimax AI,MCTS AI,3.0,500.0,15.996880531311035,522.5712132453918,91,white
Minimax AI,MCTS AI,3.0,500.0,18.693929195404053,1134.6951880455017,222,black
Minimax AI,MCTS AI,3.0,500.0,8.081685066223145,1135.9174571037292,200,black
Minimax AI,MCTS AI,3.0,500.0,2.0558948516845703,94.55213403701782,17,white
Minimax AI,MCTS AI,3.0,500.0,1.729494571685791,59.62137913703919,11,white
Minimax AI,MCTS AI,3.0,500.0,12.354784965515137,410.6155245304108,75,white
Minimax AI,MCTS AI,3.0,500.0,20.74198007583618,1173.854322195053,223,white
Minimax AI,MCTS AI,3.0,500.0,24.106008291244507,1537.8042480945587,337,white
Minimax AI,MCTS AI,3.0,500.0,3.882426023483277,304.8000509738922,56,black
Minimax AI,MCTS AI,3.0,500.0,25.117371082305908,1793.7178683280945,380,black
Minimax AI,MCTS AI,3.0,500.0,17.16606593132019,973.456741809845,192,draw
Minimax AI,MCTS AI,3.0,500.0,13.166062831878662,963.1695792675018,177,draw
Minimax AI,MCTS AI,3.0,500.0,3.2707152366638184,143.66311049461365,27,white
Minimax AI,MCTS AI,3.0,500.0,4.379308223724365,192.92206072807312,35,white
Minimax AI,MCTS AI,3.0,500.0,11.435243844985962,507.31692457199097,95,white
Minimax AI,MCTS AI,3.0,500.0,17.793087005615234,797.1037018299103,143,white
Minimax AI,MCTS AI,3.0,500.0,2.702019214630127,274.7973303794861,48,black
Minimax AI,MCTS AI,3.0,500.0,6.664477109909058,500.5918834209442,92,black
Minimax AI,MCTS AI,3.0,500.0,3.109367847442627,106.2805154323578,19,white
Minimax AI,MCTS AI,3.0,500.0,11.496360540390016,592.8576409816742,107,white
Minimax AI,MCTS AI,3.0,500.0,6.778603076934815,455.0596709251404,87,draw
Minimax AI,MCTS AI,3.0,500.0,5.326356410980225,278.07953906059265,49,white
Minimax AI,MCTS AI,3.0,500.0,7.571692228317261,396.05871534347534,70,black
Minimax AI,MCTS AI,3.0,500.0,21.860098600387573,1230.4661254882812,227,white
Minimax AI,MCTS AI,3.0,500.0,18.981391668319706,671.5804541110992,123,white
Minimax AI,MCTS AI,3.0,500.0,15.02198600769043,458.5990979671478,81,white
Minimax AI,MCTS AI,3.0,500.0,28.18332839012146,1078.9430122375488,204,black
Minimax AI,MCTS AI,3.0,500.0,7.486853361129761,586.0239841938019,97,draw
Minimax AI,MCTS AI,3.0,500.0,13.59938669204712,729.0310289859772,153,white
Minimax AI,MCTS AI,3.0,500.0,16.18113946914673,796.415020942688,153,white
Minimax AI,MCTS AI,3.0,500.0,19.62568235397339,962.1141328811646,189,white
Minimax AI,MCTS AI,3.0,500.0,12.621801376342772,497.1380889415741,87,white
MCTS AI,Stockfish AI,1000.0,1.0,140.91602516174316,0.8931088447570801,12,black
MCTS AI,Stockfish AI,1000.0,1.0,1038.3317799568176,7.04454517364502,96,black
MCTS AI,Stockfish AI,1000.0,1.0,574.8609666824341,3.3872461318969727,46,black
MCTS AI,Stockfish AI,1000.0,1.0,643.0046725273132,4.107460021972656,56,black
MCTS AI,Stockfish AI,1000.0,1.0,192.48646211624143,1.1743123531341553,16,black
MCTS AI,Stockfish AI,1000.0,1.0,607.6377131938934,3.6280884742736816,50,black
MCTS AI,Stockfish AI,1000.0,1.0,608.4801485538483,3.769919633865357,52,black
MCTS AI,Stockfish AI,1000.0,1.0,570.4130258560181,3.487390518188477,48,black
MCTS AI,Stockfish AI,1000.0,1.0,507.6923143863678,3.084966897964477,42,black
MCTS AI,Stockfish AI,1000.0,1.0,765.6206667423248,4.680774450302124,64,black
MCTS AI,Stockfish AI,5000.0,1.0,2594.9252824783325,3.4682559967041016,50,black
MCTS AI,Stockfish AI,5000.0,1.0,2733.7248980999,3.6077089309692383,52,black
MCTS AI,Stockfish AI,5000.0,1.0,5351.340394973755,7.389030694961548,106,black
MCTS AI,Stockfish AI,5000.0,1.0,3957.182984828949,5.503430366516113,78,black
MCTS AI,Stockfish AI,5000.0,1.0,6603.867229938507,9.084989547729492,128,black
MCTS AI,Stockfish AI,5000.0,1.0,2678.854741334915,3.5461580753326416,50,black
MCTS AI,Stockfish AI,5000.0,1.0,3643.807933330536,4.702726125717163,66,black
MCTS AI,Stockfish AI,5000.0,1.0,5341.476640224457,9.55615234375,132,black
MCTS AI,Stockfish AI,5000.0,1.0,2264.406555175781,3.026329040527344,42,black
MCTS AI,Minimax AI,5000.0,4.0,7327.980054140091,397.0359742641449,137,draw
MCTS AI,Minimax AI,5000.0,4.0,3889.596118927002,191.0766682624817,70,black
MCTS AI,Minimax AI,5000.0,4.0,6359.443704366684,510.01312041282654,113,draw
MCTS AI,Minimax AI,5000.0,4.0,5118.331840515137,283.54250478744507,88,black
MCTS AI,Minimax AI,5000.0,4.0,8271.525137424469,332.085932970047,167,white
human,human,,,52.07144737243652,38.96231484413147,15,white
human,Minimax AI,,2.0,286.65272092819214,0.9270453453063964,51,white
human,human,,,72.55136346817017,74.1947968006134,21,white
human,human,,,46.225104331970215,24.21781635284424,17,white
human,human,,,37.44669580459595,16.729999542236328,15,white
Minimax AI,Stockfish AI,1.0,1.0,0.0235519409179687,2.4469223022460938,32,black
Minimax AI,Stockfish AI,1.0,1.0,0.0468149185180664,6.092763423919678,80,black
Minimax AI,Stockfish AI,1.0,1.0,0.0326340198516845,3.645404577255249,48,black
Minimax AI,Stockfish AI,1.0,1.0,0.0308208465576171,4.949511528015137,64,black
Minimax AI,Stockfish AI,1.0,1.0,0.0361883640289306,4.263869047164917,56,black
Minimax AI,Stockfish AI,1.0,1.0,0.0115635395050048,1.5384352207183838,20,black
Minimax AI,Stockfish AI,1.0,1.0,0.0201373100280761,4.195276737213135,48,black
Minimax AI,Stockfish AI,1.0,1.0,0.0515787601470947,6.371694803237915,82,black
Minimax AI,Stockfish AI,1.0,1.0,0.0418050289154052,4.110085964202881,54,black
Minimax AI,Stockfish AI,1.0,1.0,0.0339980125427246,2.582869052886963,34,black
